Unnamed: 0	transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p	hist3p
2685	ENSMUST00000146867	Rps2	ENSMUSG00000044533	4631.0	986.138792836903	43.576030482001	0.617374582171424	130.0	3619.0	105.467773058454	51.1149348462781	0.509628099935025	6.64	21.2826454568463	ENSMUST00000146867	0.38609371625998706,0.07320233210969553,0.07816886201684302,0.08723817749946015,0.08572662491902397,0.10062621464046642,0.08615849708486288,0.07752105376808464,0.022889224789462318,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0004318721658389117,0.0004318721658389117,0.0010796804145972792,0.0008637443316778234,0.0019434247462751025,0.995249406175772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686	ENSMUST00000147139	Lhfp	ENSMUSG00000048332	47.0	1245.27104070406	530.323726312733	0.546054385226376	243.0	32.0	142.181014889313	81.1482463785432	0.560340593517625	17.62	2.8468891439371098	ENSMUST00000147139	0.0851063829787234,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.0425531914893617,0.10638297872340426,0.1276595744680851,0.2978723404255319,0.14893617021276595,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687	ENSMUST00000147147	Ehmt1	ENSMUSG00000036893	45.0	1758.84069023896	809.747865626302	0.530331320963136	187.0	32.0	166.469455481859	94.0771939551283	0.573086190255512	9.36	1.7808550143837101	ENSMUST00000147147	0.0,0.0,0.044444444444444446,0.022222222222222223,0.08888888888888889,0.2,0.2222222222222222,0.4,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688	ENSMUST00000147337	Mapkap1	ENSMUSG00000038696	28.0	2149.70255564078	1007.70594479513	0.550510482866455	333.0	19.0	169.759501044513	72.2258477444981	0.548174596771703	25.48	4.6527434875696496	ENSMUST00000147337	0.25,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689	ENSMUST00000147545	Ccdc6	ENSMUSG00000048701	90.0	1596.12549918102	1079.02044931818	0.596836746965152	233.0	65.0	146.869625320453	60.6102912278797	0.527786709487787	16.18	1.3810264984273399	ENSMUST00000147545	0.011111111111111112,0.022222222222222223,0.0,0.011111111111111112,0.03333333333333333,0.022222222222222223,0.1111111111111111,0.1,0.4111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.9555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690	ENSMUST00000147642	Dda1	ENSMUSG00000074247	26.0	1194.69811711509	403.60171716523	0.573181137338709	314.0	20.0	158.008238303351	54.0027141888286	0.55358600719864	11.64	1.44076055427181	ENSMUST00000147642	0.038461538461538464,0.07692307692307693,0.38461538461538464,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691	ENSMUST00000148159	Tnfaip8	ENSMUSG00000062210	32.0	1773.47768813649	65.9644319724769	0.735027933220326	181.0	20.0	151.715042381518	78.1401785952847	0.521141388709642	13.0	0.68807597214043903	ENSMUST00000148159	0.0,0.34375,0.0,0.0625,0.15625,0.125,0.125,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692	ENSMUST00000148960	Myl12a	ENSMUSG00000024048	1195.0	987.327157326254	80.2611845835531	0.256847907525414	177.0	912.0	137.968672575174	57.7774395944208	0.495452700173602	6.04	11.388208618204599	ENSMUST00000148960	0.02092050209205021,0.4769874476987448,0.39330543933054396,0.031799163179916316,0.04351464435146443,0.0200836820083682,0.0100418410041841,0.002510460251046025,0.0008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0008368200836820083,0.002510460251046025,0.0008368200836820083,0.002510460251046025,0.9514644351464435,0.019246861924686193,0.0033472803347280333,0.019246861924686193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693	ENSMUST00000149123	Tmem168	ENSMUSG00000029569	20.0	1500.20339556797	487.79961305076	0.582337465576553	312.0	16.0	181.283811090669	91.9299136614777	0.516189304226355	13.87	0.68181905635745998	ENSMUST00000149123	0.0,0.05,0.15,0.15,0.3,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694	ENSMUST00000149163	Tpd52l2	ENSMUSG00000000827	56.0	1407.86639691574	630.999530503876	0.506128685106572	365.0	35.0	148.879503341586	70.5768585658255	0.538522071897082	26.22	8.5798235718427591	ENSMUST00000149163	0.6545454545454545,0.18181818181818182,0.05454545454545454,0.05454545454545454,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.4909090909090909,0.05454545454545454,0.3090909090909091,0.0,0.09090909090909091,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695	ENSMUST00000149565	Agpat5	ENSMUSG00000031467	48.0	1405.68453902263	317.144795896125	0.535089577103311	370.0	37.0	151.451941551819	111.450147600703	0.597422014525537	16.54	5.15840831399625	ENSMUST00000149565	0.7446808510638298,0.23404255319148937,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.02127659574468085,0.7446808510638298,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696	ENSMUST00000149646	Atp6v1f	ENSMUSG00000004285	19.0	484.917845377802	120.115260410212	0.46530071003801	185.0	10.0	187.281394748847	95.5980638815688	0.586976764748189	26.34	16.240841476430202	ENSMUST00000149646	0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697	ENSMUST00000149719	Abi1	ENSMUSG00000058835	16.0	1073.15630701246	365.946809525475	0.571689840914954	255.0	10.0	265.531334360176	50.042946107634	0.595978449684287	31.0	3.8742478399364502	ENSMUST00000149719	0.0,0.0625,0.0,0.0,0.1875,0.25,0.1875,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0625,0.0,0.0,0.0,0.1875,0.0,0.1875,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698	ENSMUST00000150268	Plrg1	ENSMUSG00000027998	99.0	1830.71561121181	45.2721498953834	0.706944299731483	227.0	72.0	133.813463474875	59.7397350753649	0.543478453945155	17.52	2.62962662186158	ENSMUST00000150268	0.3333333333333333,0.030303030303030304,0.030303030303030304,0.04040404040404041,0.06060606060606061,0.1111111111111111,0.16161616161616163,0.16161616161616163,0.0707070707070707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.0,0.9797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699	ENSMUST00000150350	Rpl13a	ENSMUSG00000074129	5041.0	763.469510526078	140.095549047553	0.391191165854473	130.0	4036.0	107.294220606906	54.0747659010453	0.517517320211216	4.48	25.0981111132254	ENSMUST00000150350	0.8067843681809165,0.04582424122197976,0.042650267804007144,0.0361039476294386,0.035112080936322156,0.015869867089863123,0.006943066851815116,0.007538186867684983,0.0031739734179726245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0005951200158698671,0.0009918666931164452,0.0021821067248561795,0.00416584011108907,0.8474509025986907,0.004760960126958937,0.0027772267407260463,0.13707597698869273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700	ENSMUST00000150727	Ube2e2	ENSMUSG00000058317	39.0	1516.15466226422	112.297301477416	0.745181536270915	204.0	22.0	147.322966370133	66.826725125113	0.519685987229784	15.33	5.3267248417179101	ENSMUST00000150727	0.20512820512820512,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701	ENSMUST00000150843	Pank2	ENSMUSG00000037514	66.0	1654.91882224629	852.469641420189	0.542970113409614	253.0	47.0	157.555270165547	64.8371962466219	0.55764628996487	21.59	6.1543109060641896	ENSMUST00000150843	0.42857142857142855,0.07936507936507936,0.20634920634920634,0.1111111111111111,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.14285714285714285,0.0,0.015873015873015872,0.5555555555555556,0.0,0.1111111111111111,0.0,0.015873015873015872,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702	ENSMUST00000151066	Eef1d	ENSMUSG00000055762	37.0	518.707375339755	114.560149394993	0.410902185415335	128.0	29.0	117.171971836601	63.3120429193977	0.562860762397072	18.52	10.0346830510675	ENSMUST00000151066	0.05405405405405406,0.0,0.0,0.35135135135135137,0.1891891891891892,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703	ENSMUST00000151153	Elk3	ENSMUSG00000008398	43.0	761.960850924631	300.553788052935	0.530959062124353	240.0	29.0	137.965255832799	61.4304630084748	0.550248703952776	22.19	1.8653590490362499	ENSMUST00000151153	0.046511627906976744,0.023255813953488372,0.0,0.11627906976744186,0.09302325581395349,0.13953488372093023,0.2558139534883721,0.2558139534883721,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.9069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704	ENSMUST00000151189	Tmed7	ENSMUSG00000033184	46.0	3054.28296215539	362.918999231553	0.529624508503325	346.0	10.0	148.640380318471	35.6443628865017	0.555316410274565	25.25	2.2633760737036401	ENSMUST00000151189	0.391304347826087,0.0,0.06521739130434782,0.08695652173913043,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.13043478260869565,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705	ENSMUST00000151477	Tnrc18	ENSMUSG00000039477	18.0	1324.68335944128	734.22726273979	0.571915613060818	252.0	11.0	216.744127433625	85.1992296404145	0.563638017157217	50.76	0.87126699807706498	ENSMUST00000151477	0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706	ENSMUST00000152080	Slc35e1	ENSMUSG00000019731	87.0	1756.56432036318	1038.15169872945	0.566601966836572	237.0	68.0	162.220219860222	56.4513723110084	0.554897960358953	23.04	2.3717399079012602	ENSMUST00000152080	0.034482758620689655,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.04597701149425287,0.11494252873563218,0.16091954022988506,0.1839080459770115,0.20689655172413793,0.16091954022988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.28735632183908044,0.011494252873563218,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707	ENSMUST00000152227	Desi1	ENSMUSG00000022472	108.0	1659.89119861573	720.388596625312	0.544906722267621	188.0	82.0	147.215394002406	77.5490690712986	0.571544820629923	22.12	4.2883463707376004	ENSMUST00000152227	0.3148148148148148,0.1111111111111111,0.10185185185185185,0.1388888888888889,0.1111111111111111,0.05555555555555555,0.037037037037037035,0.05555555555555555,0.027777777777777776,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.018518518518518517,0.027777777777777776,0.49074074074074076,0.0,0.0,0.0,0.0,0.46296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708	ENSMUST00000152796	Ythdf2	ENSMUSG00000040025	103.0	1590.7603223731	785.818625418751	0.54428438237212	193.0	81.0	144.395184219661	92.3621656838081	0.604330317087893	22.37	0.54551026781082201	ENSMUST00000152796	0.06796116504854369,0.02912621359223301,0.0970873786407767,0.11650485436893204,0.0970873786407767,0.27184466019417475,0.3106796116504854,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.02912621359223301,0.912621359223301,0.009708737864077669,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709	ENSMUST00000153488	Naa30	ENSMUSG00000036282	19.0	1903.30647436998	827.263216147377	0.548629191118236	337.0	15.0	156.363385931444	71.0906776975693	0.53011335069664	29.31	0.75606352908950503	ENSMUST00000153488	0.15789473684210525,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.5789473684210527,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710	ENSMUST00000153609	Snrpa1	ENSMUSG00000030512	113.0	1104.25517233427	71.1582451270543	0.553907340956952	222.0	89.0	134.278304936834	59.0323494969716	0.510151678256379	7.62	11.1884096354413	ENSMUST00000153609	0.035398230088495575,0.4424778761061947,0.07079646017699115,0.035398230088495575,0.035398230088495575,0.07079646017699115,0.1415929203539823,0.07079646017699115,0.09734513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.9734513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711	ENSMUST00000153684	Phf23	ENSMUSG00000018572	24.0	1185.11097717429	450.447927489511	0.590954572027276	261.0	19.0	128.420786764256	61.1667086616673	0.536100192724738	9.3	0.32956019752369903	ENSMUST00000153684	0.16666666666666666,0.041666666666666664,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712	ENSMUST00000153700	Oaz2	ENSMUSG00000040652	81.0	1835.59068589994	49.2758067116966	0.625629665808024	195.0	65.0	139.652295687177	61.2781758007769	0.536005190968333	18.48	5.9033522164322996	ENSMUST00000153700	0.5061728395061729,0.024691358024691357,0.09876543209876543,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.08641975308641975,0.06172839506172839,0.13580246913580246,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.0,0.0,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713	ENSMUST00000154032	Spryd3	ENSMUSG00000036966	49.0	1788.64629829341	678.712941125881	0.531430697251617	210.0	40.0	157.629582005831	94.5519345572613	0.606891453207535	19.69	1.1320198104407699	ENSMUST00000154032	0.12244897959183673,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.1836734693877551,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714	ENSMUST00000154132	Vta1	ENSMUSG00000019868	115.0	1355.89116621877	109.512049259439	0.601987076631181	217.0	90.0	152.372095641853	81.6875716591662	0.543537454577473	6.3	4.7106300552837101	ENSMUST00000154132	0.4,0.10434782608695652,0.09565217391304348,0.1565217391304348,0.0782608695652174,0.10434782608695652,0.043478260869565216,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.9217391304347826,0.008695652173913044,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715	ENSMUST00000154256	Zfp703	ENSMUSG00000085795	50.0	1436.3117654374	672.165172976175	0.520545909132067	284.0	35.0	157.921223636471	60.5389140215261	0.516397271648285	11.48	0.19208377069302601	ENSMUST00000154256	0.02,0.0,0.04,0.02,0.14,0.08,0.1,0.24,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716	ENSMUST00000154584	Eef1d	ENSMUSG00000055762	515.0	1039.86028328025	117.084324387824	0.288364174209947	184.0	416.0	118.064435831229	64.9684477808009	0.532965740440982	4.03	10.0346830510675	ENSMUST00000154584	0.8543689320388349,0.05436893203883495,0.040776699029126215,0.03495145631067961,0.007766990291262136,0.001941747572815534,0.005825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.003883495145631068,0.9514563106796117,0.003883495145631068,0.0,0.040776699029126215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717	ENSMUST00000155551	Dcaf10	ENSMUSG00000035572	40.0	1736.45000906808	855.49385105821	0.548498257071741	239.0	31.0	136.443762044765	55.9023650417984	0.52157742440391	2.35	0.83047732504139804	ENSMUST00000155551	0.175,0.225,0.225,0.025,0.05,0.0,0.05,0.025,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.65,0.0,0.025,0.025,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718	ENSMUST00000155579	Sertad4	ENSMUSG00000016262	53.0	1845.01750405291	936.553229399681	0.576838576816072	224.0	44.0	161.402057107785	76.9676792846393	0.536756860833598	3.0	0.1	ENSMUST00000155579	0.13725490196078433,0.0,0.058823529411764705,0.0,0.0,0.19607843137254902,0.17647058823529413,0.1568627450980392,0.17647058823529413,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.9607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719	ENSMUST00000155672	Ppp2r2d	ENSMUSG00000041769	12.0	851.261775045576	441.18395183199	0.610786245540989	249.0	10.0	145.687346683451	66.8014913441187	0.575010714651393	15.18	2.5838483981616198	ENSMUST00000155672	0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720	ENSMUST00000155735	Lrrc14	ENSMUSG00000033728	16.0	1449.63112730438	532.624489686056	0.526997621850102	263.0	12.0	164.321787911537	84.3883875845679	0.557477099182226	26.92	1.1927572534700099	ENSMUST00000155735	0.0625,0.1875,0.0,0.0625,0.0,0.0625,0.1875,0.1875,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721	ENSMUST00000156249	Ubc	ENSMUSG00000008348	169.0	1989.54576483369	1418.52288296396	0.614279993992272	166.0	121.0	174.093606841878	65.8565017447756	0.505800955879049	6.21	0.26427081226186599	ENSMUST00000156249	0.0,0.16568047337278108,0.14201183431952663,0.10059171597633136,0.047337278106508875,0.10059171597633136,0.1301775147928994,0.1242603550295858,0.14201183431952663,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.03550295857988166,0.01775147928994083,0.005917159763313609,0.9408284023668639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722	ENSMUST00000156291	Fen1	ENSMUSG00000024742	55.0	2077.22640340892	182.419533480144	0.665895947454828	322.0	44.0	123.898998347694	43.2708269212277	0.520270334424428	3.32	0.73436418061301301	ENSMUST00000156291	0.23636363636363636,0.01818181818181818,0.16363636363636364,0.01818181818181818,0.0,0.10909090909090909,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.9818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723	ENSMUST00000156440	Zpr1	ENSMUSG00000032078	75.0	1869.60480195811	34.9991352364747	0.727055686105731	177.0	64.0	157.776871547234	90.2358986883496	0.581346280427338	23.53	4.7513428589934099	ENSMUST00000156440	0.29333333333333333,0.04,0.09333333333333334,0.14666666666666667,0.2,0.13333333333333333,0.05333333333333334,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.013333333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724	ENSMUST00000156481	Med28	ENSMUSG00000015804	169.0	880.758047410165	216.513427511142	0.453565445778403	299.0	134.0	130.439588189916	65.75091515839	0.534842726064777	11.8	7.1014070602817698	ENSMUST00000156481	0.9171597633136095,0.07100591715976332,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.9644970414201184,0.0,0.0,0.03550295857988166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725	ENSMUST00000156520	Abhd5	ENSMUSG00000032540	46.0	1604.00107676521	842.723834714118	0.563394980669263	140.0	37.0	149.121935621276	53.8654579353879	0.521551740157256	19.56	4.6329496207582803	ENSMUST00000156520	0.43478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.021739130434782608,0.0,0.0,0.0,0.5,0.0,0.0,0.043478260869565216,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726	ENSMUST00000156816	Mrpl15	ENSMUSG00000033845	109.0	1044.98691214281	123.389041143581	0.466203275553001	132.0	85.0	143.447961050515	49.6846609752055	0.520085133594413	5.92	9.4565255336080796	ENSMUST00000156816	0.6880733944954128,0.25688073394495414,0.03669724770642202,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.009174311926605505,0.009174311926605505,0.963302752293578,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2727	ENSMUST00000156898	Arpc4	ENSMUSG00000079426	470.0	1446.12669102936	39.5752822379145	0.647020349262767	220.0	367.0	138.700504553691	54.7210108196359	0.512633810394325	17.12	3.1290083326241098	ENSMUST00000156898	0.5,0.08723404255319149,0.08085106382978724,0.1148936170212766,0.1574468085106383,0.0574468085106383,0.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.07234042553191489,0.02127659574468085,0.0,0.902127659574468,0.0,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
