sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_PION_1	ENSMUST00000185479	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185480	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185486	112	1207.86465721392	545.901750611608	0.523905947995874	260	1	0.00116095194436202	0.00116095194436202
mmu_dRNA_3T3_PION_1	ENSMUST00000185492	108	761.130730624822	122.610632197535	0.542515224810216	160	1	0.00197272411994468	0.00197272411994468
mmu_dRNA_3T3_PION_1	ENSMUST00000185499	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185524	20	1753.11505789275	154.303531368507	0.641605365012956	275	1	0.00121115087058877	0.00121115087058877
mmu_dRNA_3T3_PION_1	ENSMUST00000185548	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185560	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185569	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185618	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185633	63	865.105134129788	552.074745600778	0.610595083576634	169	1	0.00225256346452363	0.00225256346452363
mmu_dRNA_3T3_PION_1	ENSMUST00000185641	2964	720.997804548367	107.202073015674	0.367178346722085	138	1	0.000995242266778318	0.000995242266778318
mmu_dRNA_3T3_PION_1	ENSMUST00000185644	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185656	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185675	33	1774.20859151258	1275.47033563413	0.613428012113836	241	1	0.00103498005179937	0.00103498005179937
mmu_dRNA_3T3_PION_1	ENSMUST00000185698	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185722	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185739	33	1183.80200544846	644.189148654378	0.560220404211751	230	1	0.00133556680266436	0.00133556680266436
mmu_dRNA_3T3_PION_1	ENSMUST00000185771	182	585.98108488175	93.5205076302729	0.369591719833024	168	0	0.00140263184648852	0.00140263184648852
mmu_dRNA_3T3_PION_1	ENSMUST00000185797	170	1354.18546752601	367.579191681818	0.529861661885589	201	0	0.000977321985743228	0.000977321985743228
mmu_dRNA_3T3_PION_1	ENSMUST00000185800	16	1429.21820042343	572.735217591829	0.536043148448401	206	1	0.000944535363003946	0.000944535363003946
mmu_dRNA_3T3_PION_1	ENSMUST00000185852	32	1637.50125524986	998.891229686947	0.587255475683444	159	1	0.000962330071108004	0.000962330071108004
mmu_dRNA_3T3_PION_1	ENSMUST00000185896	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185912	71	1443.05368999648	648.857680268905	0.541627058377159	206	1	0.000955196738116059	0.000955196738116059
mmu_dRNA_3T3_PION_1	ENSMUST00000185913	22	1011.09471057143	1116.8839446599	0.761615102194376	206	1	0.00396834877858617	0.00396834877858617
mmu_dRNA_3T3_PION_1	ENSMUST00000185940	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185943	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000185956	47	1259.19086406995	137.896230915191	0.667118717801539	204	1	0.00189925259344346	0.00189925259344346
mmu_dRNA_3T3_PION_1	ENSMUST00000185991	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186016	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186017	197	1470.39793185506	814.876879775465	0.559757824349333	128	1	0.000947168513440238	0.000947168513440238
mmu_dRNA_3T3_PION_1	ENSMUST00000186033	104	1870.21552002484	962.773432363802	0.550061449978283	187	1	0.000726303735799322	0.000726303735799322
mmu_dRNA_3T3_PION_1	ENSMUST00000186049	18	1067.65885625344	544.680060139419	0.568288861941545	228	1	0.00156773631237702	0.00156773631237702
mmu_dRNA_3T3_PION_1	ENSMUST00000186053	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186057	21	1744.85493825519	712.021804277526	0.529578834301994	259	1	0.000757647777447022	0.000757647777447022
mmu_dRNA_3T3_PION_1	ENSMUST00000186075	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186096	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186116	21	1058.98480331903	401.951907122901	0.554889050688986	226	1	0.00149658297079598	0.00149658297079598
mmu_dRNA_3T3_PION_1	ENSMUST00000186129	1078	1716.38249998496	885.313224972788	0.533133064792152	141	1	0.000724863921554423	0.000724863921554423
mmu_dRNA_3T3_PION_1	ENSMUST00000186131	77	770.356810497833	80.9278747100169	0.449099154145807	207	1	0.00144705570229462	0.00144705570229462
mmu_dRNA_3T3_PION_1	ENSMUST00000186140	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186147	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186156	31	2022.14161336722	1664.97717349151	0.664432861417647	286	1	0.00114047700232627	0.00114047700232627
mmu_dRNA_3T3_PION_1	ENSMUST00000186164	11	2284.27308665812	115.643556220526	0.672885043146261	116	1	0.000948694742150013	0.000948694742150013
mmu_dRNA_3T3_PION_1	ENSMUST00000186182	316	1230.51483881574	179.424251126099	0.541636712317744	164	1	0.00110797858175673	0.00110797858175673
mmu_dRNA_3T3_PION_1	ENSMUST00000186207	14	1537.76336755381	877.15765515472	0.543690404078454	189	1	0.000883397781208508	0.000883397781208508
mmu_dRNA_3T3_PION_1	ENSMUST00000186212	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186213	406	1345.47418436094	392.376723330427	0.496675097533024	126	1	0.000809191583041184	0.000809191583041184
mmu_dRNA_3T3_PION_1	ENSMUST00000186219	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186228	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186239	11	1665.21907691629	798.474811800011	0.579780144486816	360	1	0.00105706904762953	0.00105706904762953
mmu_dRNA_3T3_PION_1	ENSMUST00000186245	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186255	386	254.613189083475	70.0110647700626	0.418868229968172	118	1	0.00527606543736793	0.00527606543736793
mmu_dRNA_3T3_PION_1	ENSMUST00000186263	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186264	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186265	14	520.683402770669	151.386495276704	0.543254998732788	228	1	0.00406379538303725	0.00406379538303725
mmu_dRNA_3T3_PION_1	ENSMUST00000186294	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186302	82	2012.39472194623	221.476935482089	0.716083609267591	243	0	0.00142543868258769	0.00142543868258769
mmu_dRNA_3T3_PION_1	ENSMUST00000186349	38	891.493321757532	343.170427829168	0.549528021323717	152	1	0.00164963478299312	0.00164963478299312
mmu_dRNA_3T3_PION_1	ENSMUST00000186358	76	760.759525704981	258.67941105948	0.496713428375111	180	1	0.00169939453069615	0.00169939453069615
mmu_dRNA_3T3_PION_1	ENSMUST00000186363	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186364	12	833.247095007155	173.145976080658	0.585329656676448	211	1	0.00226847853834178	0.00226847853834178
mmu_dRNA_3T3_PION_1	ENSMUST00000186375	143	1745.76288697812	604.308949786533	0.50773831093456	188	1	0.000662128899500444	0.000662128899500444
mmu_dRNA_3T3_PION_1	ENSMUST00000186380	196	855.554910515891	698.198078837503	0.65621278025133	136	1	0.0026527175781006	0.0026527175781006
mmu_dRNA_3T3_PION_1	ENSMUST00000186410	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186415	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186444	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186445	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186451	14	1256.75951373164	462.88992331717	0.561362624479946	499	1	0.00168890982391472	0.00168890982391472
mmu_dRNA_3T3_PION_1	ENSMUST00000186465	247	1465.81385752363	1050.3301163922	0.607459560599569	175	1	0.00119886242391194	0.00119886242391194
mmu_dRNA_3T3_PION_1	ENSMUST00000186469	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186472	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186475	40	1445.94398840998	759.497675591692	0.553756898120095	171	1	0.000973321973414775	0.000973321973414775
mmu_dRNA_3T3_PION_1	ENSMUST00000186477	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186485	64	1081.08003938486	410.124192096771	0.53973445613215	227	1	0.00137300812594378	0.00137300812594378
mmu_dRNA_3T3_PION_1	ENSMUST00000186526	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186535	20	1249.21338663073	568.239465501141	0.554518547636434	194	1	0.00117963094856259	0.00117963094856259
mmu_dRNA_3T3_PION_1	ENSMUST00000186538	317	1795.06177050525	676.078992353123	0.527511939612451	187	1	0.000694286511650846	0.000694286511650846
mmu_dRNA_3T3_PION_1	ENSMUST00000186543	52	1732.4885867022	1099.34657250231	0.60295436681021	189	1	0.000983876524812169	0.000983876524812169
mmu_dRNA_3T3_PION_1	ENSMUST00000186574	23	2468.35501204607	464.898196516766	0.634086756448918	403	1	0.000839026815948351	0.000839026815948351
mmu_dRNA_3T3_PION_1	ENSMUST00000186583	130	1560.73038344467	1171.60070864198	0.603474717437601	163	1	0.0010888418153464	0.0010888418153464
mmu_dRNA_3T3_PION_1	ENSMUST00000186617	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186619	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186627	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186648	131	1456.4502465573	784.783595045051	0.553787153800089	172	1	0.000966236683390381	0.000966236683390381
mmu_dRNA_3T3_PION_1	ENSMUST00000186659	24	2722.05673140305	195.927812222646	0.794035939424812	289	0	0.00158451545289945	0.00158451545289945
mmu_dRNA_3T3_PION_1	ENSMUST00000186684	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186693	12	707.843423835889	15.9833441002264	0.689799787426688	193	1	0.00431922467274742	0.00431922467274742
mmu_dRNA_3T3_PION_1	ENSMUST00000186694	32	1928.35010860005	1179.93794532551	0.573405359140739	298	0	0.000824452189310476	0.000824452189310476
mmu_dRNA_3T3_PION_1	ENSMUST00000186733	126	1091.12142170686	519.156714430276	0.568236941851807	201	1	0.00147854562423525	0.00147854562423525
mmu_dRNA_3T3_PION_1	ENSMUST00000186764	111	977.439030048587	531.683089598068	0.576024095411733	182	1	0.00170801853130541	0.00170801853130541
mmu_dRNA_3T3_PION_1	ENSMUST00000186786	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186788	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186794	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186806	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186857	34	1677.28849179777	828.35131428517	0.545842926746761	178	1	0.000801634494993901	0.000801634494993901
mmu_dRNA_3T3_PION_1	ENSMUST00000186863	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186864	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186870	22	1005.6159231306	256.301727940444	0.572169415416653	359	0	0.00206826611273754	0.00206826611273754
mmu_dRNA_3T3_PION_1	ENSMUST00000186885	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186889	45	1110.13414152042	562.406912587983	0.58421397420861	249	1	0.00163166592439562	0.00163166592439562
mmu_dRNA_3T3_PION_1	ENSMUST00000186895	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186907	35	1310.55105987986	101.95667603146	0.589147926609983	264	1	0.00137018260201986	0.00137018260201986
mmu_dRNA_3T3_PION_1	ENSMUST00000186928	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186940	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186944	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186948	84	552.199393132003	81.683566499606	0.408766395396279	171	1	0.00181369340659502	0.00181369340659502
mmu_dRNA_3T3_PION_1	ENSMUST00000186949	13	784.224391242407	135.161659776113	0.512514694079778	392	1	0.00268046532993026	0.00268046532993026
mmu_dRNA_3T3_PION_1	ENSMUST00000186954	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000186993	34	1406.98334644527	688.708919151945	0.58483997336055	221	1	0.00118779892200306	0.00118779892200306
mmu_dRNA_3T3_PION_1	ENSMUST00000187032	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187040	81	765.996934081276	392.842784173193	0.546356029874968	175	1	0.00203786481061453	0.00203786481061453
mmu_dRNA_3T3_PION_1	ENSMUST00000187048	124	1502.18127067431	875.376202343764	0.565768624000118	140	1	0.000956495108791835	0.000956495108791835
mmu_dRNA_3T3_PION_1	ENSMUST00000187058	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187083	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187142	122	1733.19667271924	911.776038256989	0.540797431328541	158	1	0.000747645159035337	0.000747645159035337
mmu_dRNA_3T3_PION_1	ENSMUST00000187143	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187168	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187170	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187171	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187182	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187193	54	612.348783205673	178.598148357495	0.525434986348009	211	1	0.00275867995291392	0.00275867995291392
mmu_dRNA_3T3_PION_1	ENSMUST00000187241	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187262	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187284	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187307	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187347	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187369	26	1309.62090873578	666.804101184073	0.572732911379578	243	1	0.00125673180375415	0.00125673180375415
mmu_dRNA_3T3_PION_1	ENSMUST00000187407	162	1479.49208417672	799.742300215645	0.561275614494736	202	1	0.00100144287706149	0.00100144287706149
mmu_dRNA_3T3_PION_1	ENSMUST00000187432	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187484	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187504	150	697.617189334401	390.747455911092	0.591650683827712	182	1	0.00280999890706835	0.00280999890706835
mmu_dRNA_3T3_PION_1	ENSMUST00000187505	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187531	51	1847.50736831387	1255.05392160175	0.631756478069092	284	1	0.00109727290697385	0.00109727290697385
mmu_dRNA_3T3_PION_1	ENSMUST00000187537	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187549	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187550	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187553	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187584	55	1041.98600024685	491.249259977312	0.56200251380375	168	1	0.00146812205906984	0.00146812205906984
mmu_dRNA_3T3_PION_1	ENSMUST00000187625	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187656	11	1613.62192800887	145.371650468716	0.715363575139006	211	1	0.00179182554142475	0.00179182554142475
mmu_dRNA_3T3_PION_1	ENSMUST00000187677	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187690	212	1465.83090778968	578.630843278476	0.5432326897416	205	0	0.000943265683510934	0.000943265683510934
mmu_dRNA_3T3_PION_1	ENSMUST00000187691	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187711	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187727	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187752	48	1517.31469676267	900.386918777313	0.573080774646495	203	1	0.00102134099065956	0.00102134099065956
mmu_dRNA_3T3_PION_1	ENSMUST00000187758	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187764	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187810	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187814	46	2061.6064698656	867.032130255316	0.543933325371813	396	1	0.000716052605964863	0.000716052605964863
mmu_dRNA_3T3_PION_1	ENSMUST00000187829	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187836	168	1739.08219707603	77.8131054980655	0.435497502609781	225	1	0.000509530690927942	0.000509530690927942
mmu_dRNA_3T3_PION_1	ENSMUST00000187839	52	1195.41129503591	640.225460067168	0.575747700534439	154	1	0.00130312394050254	0.00130312394050254
mmu_dRNA_3T3_PION_1	ENSMUST00000187868	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187899	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187900	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187910	58	555.635349973879	35.9475969126473	0.493066023115358	237	1	0.00305252845176542	0.00305252845176542
mmu_dRNA_3T3_PION_1	ENSMUST00000187920	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187938	1019	1237.02715497617	718.833312894135	0.531724992664446	127	1	0.00102294548866811	0.00102294548866811
mmu_dRNA_3T3_PION_1	ENSMUST00000187960	21	996.020579154396	688.009082275193	0.645063040172949	193	1	0.00226320690161047	0.00226320690161047
mmu_dRNA_3T3_PION_1	ENSMUST00000187978	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000187994	166	920.132359414473	48.2650700676551	0.281434181000582	191	1	0.000537160309007441	0.000537160309007441
mmu_dRNA_3T3_PION_1	ENSMUST00000188028	38	931.415087706903	235.480656396463	0.490759201650792	180	1	0.00128252355430588	0.00128252355430588
mmu_dRNA_3T3_PION_1	ENSMUST00000188030	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188038	41	1277.16916126712	797.944791150531	0.577457142031466	196	1	0.00126402406429956	0.00126402406429956
mmu_dRNA_3T3_PION_1	ENSMUST00000188090	133	1568.07587218978	786.247790158156	0.539733386881056	188	1	0.000849702404470249	0.000849702404470249
mmu_dRNA_3T3_PION_1	ENSMUST00000188096	34	723.829896040153	463.463848953686	0.643689637251865	226	1	0.00362883390438397	0.00362883390438397
mmu_dRNA_3T3_PION_1	ENSMUST00000188108	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188111	47	1248.51626762565	581.361281315649	0.572783196882216	210	1	0.00129100712573825	0.00129100712573825
mmu_dRNA_3T3_PION_1	ENSMUST00000188124	12	1216.36825377266	207.525599981185	0.474824974025171	697	1	0.00174082088181595	0.00174082088181595
mmu_dRNA_3T3_PION_1	ENSMUST00000188142	230	1553.33066611623	997.996808757841	0.564022936254885	106	1	0.000893851470471729	0.000893851470471729
mmu_dRNA_3T3_PION_1	ENSMUST00000188147	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188151	1637	621.914454727923	345.960798917589	0.607879298215882	118	1	0.00307638557256676	0.00307638557256676
mmu_dRNA_3T3_PION_1	ENSMUST00000188211	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188213	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188241	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188258	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188282	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188290	11	1248.43987779917	545.033256687135	0.555219320290318	255	1	0.0012565421659126	0.0012565421659126
mmu_dRNA_3T3_PION_1	ENSMUST00000188309	18	392.921723611148	168.874344138355	0.677691230402269	203	1	0.011070955381436	0.011070955381436
mmu_dRNA_3T3_PION_1	ENSMUST00000188313	246	1506.16498822159	928.159550099679	0.58590031622272	180	1	0.00106689400682772	0.00106689400682772
mmu_dRNA_3T3_PION_1	ENSMUST00000188326	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188328	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188346	76	899.431484121142	406.108086332772	0.525030020119417	130	1	0.00143664022369414	0.00143664022369414
mmu_dRNA_3T3_PION_1	ENSMUST00000188347	106	1755.56532624631	1058.00491937946	0.578948042007125	149	1	0.000855865477107723	0.000855865477107723
mmu_dRNA_3T3_PION_1	ENSMUST00000188368	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188371	58	1177.37356935752	447.419914554726	0.532050984732758	205	1	0.00116928820304562	0.00116928820304562
mmu_dRNA_3T3_PION_1	ENSMUST00000188374	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188382	31	1276.12362454148	502.761973520366	0.563864966523468	357	1	0.00140663108146197	0.00140663108146197
mmu_dRNA_3T3_PION_1	ENSMUST00000188398	31	516.027933635713	48.5746036624722	0.499283098707017	196	1	0.00311577957959153	0.00311577957959153
mmu_dRNA_3T3_PION_1	ENSMUST00000188414	23	1484.90638486885	968.103458832056	0.596826557525531	179	1	0.00113355912673834	0.00113355912673834
mmu_dRNA_3T3_PION_1	ENSMUST00000188465	25	1085.412378233	373.367792836963	0.574592590477165	280	1	0.00167701393553196	0.00167701393553196
mmu_dRNA_3T3_PION_1	ENSMUST00000188481	18	1252.85357941397	510.943331161432	0.540681919223548	210	1	0.00112876872828253	0.00112876872828253
mmu_dRNA_3T3_PION_1	ENSMUST00000188485	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188489	24	1187.77650496757	530.889085378089	0.566171015767803	411	1	0.00168009170469592	0.00168009170469592
mmu_dRNA_3T3_PION_1	ENSMUST00000188490	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188519	18	1110.76266492738	158.4983072255	0.71004089891347	156	1	0.00256478634272224	0.00256478634272224
mmu_dRNA_3T3_PION_1	ENSMUST00000188522	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188524	1360	507.90707989202	99.5891223471309	0.488389455066192	134	1	0.00255307223490039	0.00255307223490039
mmu_dRNA_3T3_PION_1	ENSMUST00000188533	20	237.171738300342	62.1055674475673	0.521322247873491	90	0	0.00740011717980685	0.00740011717980685
mmu_dRNA_3T3_PION_1	ENSMUST00000188580	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188618	69	1279.22981600752	796.716286509523	0.602674015518758	209	1	0.0014172891191896	0.0014172891191896
mmu_dRNA_3T3_PION_1	ENSMUST00000188640	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188641	394	904.58302013213	452.385358620445	0.535815239552	164	1	0.00155865656456048	0.00155865656456048
mmu_dRNA_3T3_PION_1	ENSMUST00000188642	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188650	15	767.338847892527	132.618530342048	0.498983363216528	250	1	0.00192512452631045	0.00192512452631045
mmu_dRNA_3T3_PION_1	ENSMUST00000188656	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188674	990	1082.44720626203	388.438046235859	0.46895135415647	147	1	0.000944004807984969	0.000944004807984969
mmu_dRNA_3T3_PION_1	ENSMUST00000188685	31	1402.44918751411	870.28933091533	0.602633637540253	193	1	0.00125393389345983	0.00125393389345983
mmu_dRNA_3T3_PION_1	ENSMUST00000188710	38	931.386468003157	221.576173835677	0.554917291045043	160	0	0.00161627598007967	0.00161627598007967
mmu_dRNA_3T3_PION_1	ENSMUST00000188715	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188731	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188750	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188757	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188763	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188766	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188772	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000188774	70	1295.54120470667	615.385942402627	0.543606007391619	233	1	0.00112098176365665	0.00112098176365665
